,Date,Type,Currency,Amount,USD,Loan,Details
237,2021-03-15 00:00:01+00:00,Interest,USD,-0.57,0.57,3476.52,approved / Interest
238,2021-03-14 01:00:03+00:00,Interest,NEXO,0.11326053,0.29,3475.95,approved / 0.00000468 BTC
239,2021-03-14 01:00:03+00:00,Interest,NEXO,0.07005915,0.18,3475.95,approved / 0.00009228 ETH
240,2021-03-14 01:00:03+00:00,Interest,NEXO,0.01916262,0.05,3475.95,approved / 0.03490076 GBPx
241,2021-03-14 01:00:03+00:00,Interest,NEXO,0.07194436,0.19,3475.95,approved / 0.15259144 EURx
242,2021-03-14 00:00:01+00:00,Interest,USD,-0.57,0.57,3475.95,approved / Interest
243,2021-03-13 12:05:23+00:00,TransferIn,BTC,0.00220025,131.12,3475.38,approved / Transfer from Credit Line Wallet to Savings Wallet
244,2021-03-13 01:00:03+00:00,Interest,NEXO,0.10244857,0.25,3475.38,approved / 0.00000426 BTC
245,2021-03-13 01:00:03+00:00,Interest,NEXO,0.06851088,0.17,3475.38,approved / 0.00009228 ETH
246,2021-03-13 01:00:03+00:00,Interest,NEXO,0.02033771,0.05,3475.38,approved / 0.03490076 GBPx
247,2021-03-13 01:00:03+00:00,Interest,NEXO,0.07635793,0.19,3475.38,approved / 0.15259144 EURx
248,2021-03-13 00:00:01+00:00,Interest,USD,-0.57,0.57,3475.38,approved / Interest
249,2021-03-12 05:54:43+00:00,TransferIn,BTC,0.001,56.76,3474.81,approved / Transfer from Credit Line Wallet to Savings Wallet
250,2021-03-12 01:00:03+00:00,Interest,NEXO,0.09610935,0.24,3474.81,approved / 0.00000407 BTC
251,2021-03-12 01:00:03+00:00,Interest,NEXO,0.06875978,0.17,3474.81,approved / 0.00009228 ETH
252,2021-03-12 01:00:03+00:00,Interest,NEXO,0.01992228,0.05,3474.81,approved / 0.03490076 GBPx
253,2021-03-12 01:00:03+00:00,Interest,NEXO,0.07462213,0.19,3474.81,approved / 0.15259144 EURx
254,2021-03-12 00:00:02+00:00,Interest,USD,-0.57,0.57,3474.81,approved / Interest
255,2021-03-11 05:48:54+00:00,InterestAdditional,USD,-0.13222841,0.14,3474.24,approved / Interest
256,2021-03-11 05:48:54+00:00,Repayment,USD,200.0424,200.05,3474.11,approved / Crypto Repayment
257,2021-03-11 05:48:49+00:00,Liquidation,USDT,-200.0,200.05,3674.15,approved / Crypto Repayment
258,2021-03-11 01:00:03+00:00,Interest,NEXO,0.0937128,0.23,3674.15,approved / 0.00000407 BTC
259,2021-03-11 01:00:03+00:00,Interest,NEXO,0.06817283,0.17,3674.15,approved / 0.00009228 ETH
260,2021-03-11 01:00:03+00:00,Interest,NEXO,0.0199658,0.05,3674.15,approved / 0.03490076 GBPx
261,2021-03-11 01:00:03+00:00,Interest,NEXO,0.07472365,0.19,3674.15,approved / 0.15259144 EURx
262,2021-03-11 00:00:02+00:00,Interest,USD,-0.6,0.6,3674.15,approved / Interest
263,2021-03-10 19:44:46+00:00,TransferOut,USDT,-235.149907,235.26,3673.55,approved / Transfer from Savings Wallet to Credit Line Wallet
264,2021-03-10 19:44:00+00:00,ExchangeSell,USDT,-566.0,237.46,3673.55,approved / Exchange Stellar to Tether
265,2021-03-10 19:41:18+00:00,Deposit,XLM,566.0,237.19,3673.55,approved / 5eb247005a970f002fa67bdf37e42dbc824538ee3e058b6fe2466060aeb6e73e
266,2021-03-10 05:50:47+00:00,TransferIn,BTC,0.001,53.6,3673.55,approved / Transfer from Credit Line Wallet to Savings Wallet
267,2021-03-10 01:00:02+00:00,Interest,NEXO,0.08457954,0.22,3673.55,approved / 0.00000388 BTC
268,2021-03-10 01:00:02+00:00,Interest,NEXO,0.06849752,0.18,3673.55,approved / 0.00009228 ETH
269,2021-03-10 01:00:02+00:00,Interest,NEXO,0.01926418,0.05,3673.55,approved / 0.03490076 GBPx
270,2021-03-10 01:00:02+00:00,Interest,NEXO,0.0721497,0.19,3673.55,approved / 0.15259144 EURx
271,2021-03-10 00:00:02+00:00,Interest,USD,-0.6,0.6,3673.55,approved / Interest
272,2021-03-09 13:18:12+00:00,TransferIn,BTC,0.001,54.11,3672.95,approved / Transfer from Credit Line Wallet to Savings Wallet
273,2021-03-09 06:01:21+00:00,TransferIn,BTC,0.001,53.78,3672.95,approved / Transfer from Credit Line Wallet to Savings Wallet
274,2021-03-09 01:00:03+00:00,Interest,NEXO,0.07874211,0.19,3672.95,approved / 0.00000349 BTC
275,2021-03-09 01:00:03+00:00,Interest,NEXO,0.07290052,0.17,3672.95,approved / 0.00009228 ETH
276,2021-03-09 01:00:03+00:00,Interest,NEXO,0.02076599,0.05,3672.95,approved / 0.03490076 GBPx
277,2021-03-09 01:00:03+00:00,Interest,NEXO,0.07784391,0.19,3672.95,approved / 0.15259144 EURx
278,2021-03-09 00:00:02+00:00,Interest,USD,-0.6,0.6,3672.95,approved / Interest
279,2021-03-08 07:23:23+00:00,TransferOut,XLM,-30.0,12.43,3672.35,approved / Transfer from Savings Wallet to Credit Line Wallet
280,2021-03-08 07:22:16+00:00,Deposit,XLM,30.0,12.44,3672.35,approved / bb87a0ccbf065fe8c4339cb10944a109783845d4f343f764869db2f68e09b11b
281,2021-03-08 07:17:33+00:00,TransferOut,XRP,-3.509,1.65,3672.35,approved / Transfer from Savings Wallet to Credit Line Wallet
282,2021-03-08 07:12:49+00:00,Deposit,XRP,3.509,1.65,3672.35,approved / 040E379604689632476F7F1E85FDB6FD1E4608F1A99FC184178740FAB417C559
283,2021-03-08 01:00:03+00:00,Interest,NEXO,0.08228125,0.18,3672.35,approved / 0.00000349 BTC
284,2021-03-08 01:00:03+00:00,Interest,NEXO,0.07298368,0.16,3672.35,approved / 0.00009228 ETH
285,2021-03-08 01:00:03+00:00,Interest,NEXO,0.02219175,0.05,3672.35,approved / 0.03490076 GBPx
286,2021-03-08 01:00:03+00:00,Interest,NEXO,0.08352351,0.19,3672.35,approved / 0.15259144 EURx
287,2021-03-08 00:00:02+00:00,Interest,USD,-0.6,0.6,3672.35,approved / Interest
288,2021-03-07 12:41:41+00:00,TransferOut,USDC,-71.90341509,71.91,3671.75,approved / Transfer from Savings Wallet to Credit Line Wallet
289,2021-03-07 12:41:15+00:00,ExchangeSell,USDC,-0.3,72.48,3671.75,approved / Exchange BNB to USD Coin
290,2021-03-07 12:40:36+00:00,TransferIn,BNB,0.3,72.45,3671.75,approved / Transfer from Credit Line Wallet to Savings Wallet
291,2021-03-07 01:00:03+00:00,Interest,NEXO,0.08237119,0.18,3671.75,approved / 0.00000349 BTC
292,2021-03-07 01:00:03+00:00,Interest,NEXO,0.0735613,0.16,3671.75,approved / 0.00009228 ETH
293,2021-03-07 01:00:03+00:00,Interest,NEXO,0.02324123,0.05,3671.75,approved / 0.03490076 GBPx
294,2021-03-07 01:00:03+00:00,Interest,NEXO,0.08748873,0.19,3671.75,approved / 0.15259144 EURx
295,2021-03-07 00:00:01+00:00,Interest,USD,-0.6,0.6,3671.75,approved / Interest
296,2021-03-06 08:31:01+00:00,ExchangeSell,EUR,-0.00202743,99.49,3671.15,approved / Exchange Bitcoin to EUR
297,2021-03-06 08:29:42+00:00,ExchangeSell,BTC,-50.0,106.61,3671.15,approved / Exchange NEXO Token to Bitcoin
298,2021-03-06 08:28:19+00:00,TransferIn,NEXO,50.0,106.52,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
299,2021-03-06 08:07:39+00:00,TransferIn,BTC,0.001,48.93,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
300,2021-03-06 08:06:39+00:00,ExchangeSell,BTC,-25.0,53.49,3671.15,approved / Exchange NEXO Token to Bitcoin
301,2021-03-06 08:05:56+00:00,TransferIn,NEXO,25.0,53.54,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
302,2021-03-06 08:04:24+00:00,TransferIn,BTC,0.001,48.98,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
303,2021-03-06 08:03:15+00:00,TransferOut,USDT,-52.658322,52.69,3671.15,approved / Transfer from Savings Wallet to Credit Line Wallet
304,2021-03-06 08:01:41+00:00,TransferOut,PAX,-51.78211915,51.81,3671.15,approved / Transfer from Savings Wallet to Credit Line Wallet
305,2021-03-06 08:01:02+00:00,ExchangeSell,PAX,-1031.91819026,52.12,3671.15,approved / Exchange Tron to Paxos Standard
306,2021-03-06 08:00:14+00:00,ExchangeSell,TRX,-0.0333,52.56,3671.15,approved / Exchange Ether to Tron
307,2021-03-06 07:58:37+00:00,ExchangeSell,ETH,-25.0,53.55,3671.15,approved / Exchange NEXO Token to Ether
308,2021-03-06 07:55:50+00:00,TransferIn,NEXO,25.0,53.51,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
309,2021-03-06 07:54:02+00:00,ExchangeSell,USDT,-25.0,53.55,3671.15,approved / Exchange NEXO Token to Tether
310,2021-03-06 07:52:27+00:00,TransferIn,NEXO,25.0,53.5,3671.15,approved / Transfer from Credit Line Wallet to Savings Wallet
311,2021-03-06 01:00:03+00:00,Interest,NEXO,0.06618548,0.15,3671.15,approved / 0.00000288 BTC
312,2021-03-06 01:00:03+00:00,Interest,NEXO,0.06622457,0.15,3671.15,approved / 0.00009227 ETH
313,2021-03-06 01:00:03+00:00,Interest,NEXO,0.02261138,0.05,3671.15,approved / 0.03490076 GBPx
314,2021-03-06 01:00:03+00:00,Interest,NEXO,0.07497898,0.17,3671.15,approved / 0.13447018 EURx
315,2021-03-06 00:00:02+00:00,Interest,USD,-0.6,0.6,3671.15,approved / Interest
316,2021-03-05 01:00:02+00:00,Interest,NEXO,0.07301353,0.17,3670.55,approved / 0.0000033 BTC
317,2021-03-05 01:00:02+00:00,Interest,NEXO,0.07402883,0.17,3670.55,approved / 0.00010545 ETH
318,2021-03-05 01:00:02+00:00,Interest,NEXO,0.10990583,0.25,3670.55,approved / 0.2017053 EURx
319,2021-03-05 01:00:02+00:00,Interest,NEXO,0.03311568,0.08,3670.55,approved / 0.05235114 GBPx
320,2021-03-05 00:00:02+00:00,Interest,USD,-0.6,0.6,3670.55,approved / Interest
321,2021-03-04 20:17:23+00:00,TransferOut,USDT,-57.30563595,57.3,3669.95,approved / Transfer from Savings Wallet to Credit Line Wallet
322,2021-03-04 20:16:39+00:00,ExchangeSell,USDT,-141.0,58.1,3669.95,approved / Exchange Stellar to Tether
323,2021-03-04 19:42:47+00:00,Deposit,XLM,141.0,58.1,3669.95,approved / d0c9925c0ff319b15915721486f56b5157f83a0eb83252a19bf7a7a3764bccfd
324,2021-03-04 05:48:57+00:00,TransferIn,BTC,0.001,49.36,3669.95,approved / Transfer from Credit Line Wallet to Savings Wallet
325,2021-03-04 01:00:02+00:00,Interest,NEXO,0.06708708,0.16,3669.95,approved / 0.00000308 BTC
326,2021-03-04 01:00:02+00:00,Interest,NEXO,0.07155277,0.17,3669.95,approved / 0.00010545 ETH
327,2021-03-04 01:00:02+00:00,Interest,NEXO,0.10463504,0.25,3669.95,approved / 0.2017053 EURx
328,2021-03-04 01:00:02+00:00,Interest,NEXO,0.03138472,0.08,3669.95,approved / 0.05235114 GBPx
329,2021-03-04 00:00:01+00:00,Interest,USD,-0.6,0.6,3669.95,approved / Interest
330,2021-03-03 01:00:02+00:00,Interest,NEXO,0.0705749,0.15,3669.35,approved / 0.00000308 BTC
331,2021-03-03 01:00:02+00:00,Interest,NEXO,0.07447971,0.16,3669.35,approved / 0.00010545 ETH
332,2021-03-03 01:00:02+00:00,Interest,NEXO,0.11534997,0.25,3669.35,approved / 0.2017053 EURx
333,2021-03-03 01:00:02+00:00,Interest,NEXO,0.03456829,0.08,3669.35,approved / 0.05235114 GBPx
334,2021-03-03 00:00:02+00:00,Interest,USD,-0.6,0.6,3669.35,approved / Interest
335,2021-03-02 01:00:02+00:00,Interest,NEXO,0.06905788,0.16,3668.75,approved / 0.00000308 BTC
336,2021-03-02 01:00:02+00:00,Interest,NEXO,0.07445732,0.17,3668.75,approved / 0.00010545 ETH
337,2021-03-02 01:00:02+00:00,Interest,NEXO,0.10966514,0.25,3668.75,approved / 0.2017053 EURx
338,2021-03-02 01:00:02+00:00,Interest,NEXO,0.03290113,0.08,3668.75,approved / 0.05235114 GBPx
339,2021-03-02 00:00:01+00:00,Interest,USD,-0.6,0.6,3668.75,approved / Interest
340,2021-03-01 01:00:03+00:00,Interest,NEXO,0.06818075,0.14,3668.15,approved / 0.00000308 BTC
341,2021-03-01 01:00:03+00:00,Interest,NEXO,0.07317759,0.15,3668.15,approved / 0.00010545 ETH
342,2021-03-01 01:00:03+00:00,Interest,NEXO,0.11949847,0.25,3668.15,approved / 0.2017053 EURx
343,2021-03-01 01:00:03+00:00,Interest,NEXO,0.03584508,0.08,3668.15,approved / 0.05235114 GBPx
344,2021-03-01 00:00:01+00:00,Interest,USD,-0.6,0.6,3668.15,approved / Interest
345,2021-02-28 08:20:12+00:00,TransferOut,NEXO,-5.20395431,9.58,3667.55,approved / Transfer from Savings Wallet to Credit Line Wallet
346,2021-02-28 01:00:02+00:00,Interest,NEXO,0.07058608,0.15,3667.55,approved / 0.00000308 BTC
347,2021-02-28 01:00:02+00:00,Interest,NEXO,0.07629572,0.16,3667.55,approved / 0.00010545 ETH
348,2021-02-28 01:00:02+00:00,Interest,NEXO,0.12065926,0.25,3667.55,approved / 0.2017053 EURx
349,2021-02-28 01:00:02+00:00,Interest,NEXO,0.03612284,0.08,3667.55,approved / 0.05235114 GBPx
350,2021-02-28 00:00:01+00:00,Interest,USD,-0.6,0.6,3667.55,approved / Interest
351,2021-02-27 05:53:01+00:00,TransferIn,BTC,0.002,95.54,3666.95,approved / Transfer from Credit Line Wallet to Savings Wallet
352,2021-02-27 05:51:24+00:00,TransferOut,DAI,-94.48937813,94.62,3666.95,approved / Transfer from Savings Wallet to Credit Line Wallet
353,2021-02-27 05:50:51+00:00,ExchangeSell,DAI,-0.002,95.59,3666.95,approved / Exchange Bitcoin to Dai
354,2021-02-27 05:44:19+00:00,ExchangeSell,GBP,-0.00468844,223.69,3666.95,approved / Exchange Bitcoin to GBP
355,2021-02-27 05:41:31+00:00,ExchangeSell,EUR,-0.00625126,298.12,3666.95,approved / Exchange Bitcoin to EUR
356,2021-02-27 01:00:02+00:00,Interest,NEXO,0.12682835,0.26,3666.95,approved / 0.00000548 BTC
357,2021-02-27 01:00:02+00:00,Interest,NEXO,0.07616453,0.16,3666.95,approved / 0.00010545 ETH
358,2021-02-27 01:00:02+00:00,Interest,NEXO,0.07306525,0.15,3666.95,approved / 0.12117731 EURx
359,2021-02-27 00:00:02+00:00,Interest,USD,-0.6,0.6,3666.95,approved / Interest
360,2021-02-26 01:00:02+00:00,Interest,NEXO,0.13116048,0.26,3666.35,approved / 0.00000548 BTC
361,2021-02-26 01:00:02+00:00,Interest,NEXO,0.07898219,0.16,3666.35,approved / 0.00010545 ETH
362,2021-02-26 01:00:02+00:00,Interest,NEXO,0.07442342,0.15,3666.35,approved / 0.12117731 EURx
363,2021-02-26 00:00:01+00:00,Interest,USD,-0.6,0.6,3666.35,approved / Interest
364,2021-02-25 01:00:02+00:00,Interest,NEXO,0.13028857,0.28,3665.75,approved / 0.00000548 BTC
365,2021-02-25 01:00:02+00:00,Interest,NEXO,0.08201041,0.18,3665.75,approved / 0.00010545 ETH
366,2021-02-25 01:00:02+00:00,Interest,NEXO,0.07054391,0.15,3665.75,approved / 0.12117731 EURx
367,2021-02-25 00:00:02+00:00,Interest,USD,-0.6,0.6,3665.75,approved / Interest
368,2021-02-24 01:00:02+00:00,Interest,NEXO,0.13139051,0.27,3665.15,approved / 0.00000548 BTC
369,2021-02-24 01:00:02+00:00,Interest,NEXO,0.08126817,0.17,3665.15,approved / 0.00010545 ETH
370,2021-02-24 01:00:02+00:00,Interest,NEXO,0.07232142,0.15,3665.15,approved / 0.12117731 EURx
371,2021-02-24 00:00:01+00:00,Interest,USD,-0.6,0.6,3665.15,approved / Interest
372,2021-02-23 12:59:55+00:00,ExchangeSell,ETH,-40.0,48.62,3664.55,approved / Exchange EUR to Ether
373,2021-02-23 12:59:22+00:00,ExchangeSell,BTC,-40.0,48.62,3664.55,approved / Exchange EUR to Bitcoin
374,2021-02-23 08:22:37+00:00,ExchangeSell,ETH,-40.0,48.7,3664.55,approved / Exchange EUR to Ether
375,2021-02-23 08:21:25+00:00,ExchangeSell,BTC,-40.0,48.7,3664.55,approved / Exchange EUR to Bitcoin
376,2021-02-23 01:00:03+00:00,Interest,NEXO,0.11719754,0.28,3664.55,approved / 0.00000504 BTC
377,2021-02-23 01:00:03+00:00,Interest,NEXO,0.06998676,0.17,3664.55,approved / 0.00009158 ETH
378,2021-02-23 01:00:03+00:00,Interest,NEXO,0.09064811,0.22,3664.55,approved / 0.17378005 EURx
379,2021-02-23 00:00:01+00:00,Interest,USD,-0.6,0.6,3664.55,approved / Interest
380,2021-02-22 01:00:02+00:00,Interest,NEXO,0.12167422,0.29,3663.95,approved / 0.00000504 BTC
381,2021-02-22 01:00:02+00:00,Interest,NEXO,0.07443547,0.18,3663.95,approved / 0.00009158 ETH
382,2021-02-22 01:00:02+00:00,Interest,NEXO,0.08848739,0.22,3663.95,approved / 0.17378005 EURx
383,2021-02-22 00:00:02+00:00,Interest,USD,-0.6,0.6,3663.95,approved / Interest
384,2021-02-21 13:29:49+00:00,TransferIn,BTC,0.001,57.4,3663.35,approved / Transfer from Credit Line Wallet to Savings Wallet
385,2021-02-21 01:00:02+00:00,Interest,NEXO,0.11380729,0.27,3663.35,approved / 0.00000482 BTC
386,2021-02-21 01:00:02+00:00,Interest,NEXO,0.07401381,0.18,3663.35,approved / 0.00009158 ETH
387,2021-02-21 01:00:02+00:00,Interest,NEXO,0.08880136,0.22,3663.35,approved / 0.17378005 EURx
388,2021-02-21 00:00:02+00:00,Interest,USD,-0.6,0.6,3663.35,approved / Interest
389,2021-02-20 06:47:39+00:00,TransferIn,BTC,0.001,55.66,3662.75,approved / Transfer from Credit Line Wallet to Savings Wallet
390,2021-02-20 01:00:02+00:00,Interest,NEXO,0.11394622,0.26,3662.75,approved / 0.0000046 BTC
391,2021-02-20 01:00:02+00:00,Interest,NEXO,0.0793664,0.18,3662.75,approved / 0.00009158 ETH
392,2021-02-20 01:00:02+00:00,Interest,NEXO,0.09322935,0.22,3662.75,approved / 0.17378005 EURx
393,2021-02-20 00:00:01+00:00,Interest,USD,-0.6,0.6,3662.75,approved / Interest
394,2021-02-19 17:11:09+00:00,TransferIn,BTC,0.001,53.74,3662.15,approved / Transfer from Credit Line Wallet to Savings Wallet
395,2021-02-19 17:10:07+00:00,TransferIn,BTC,0.02,1074.77,3662.15,approved / Transfer from Credit Line Wallet to Savings Wallet
396,2021-02-19 17:09:05+00:00,TransferOut,BTC,-0.01879633,1010.31,3662.15,approved / Transfer from Savings Wallet to Credit Line Wallet
397,2021-02-19 01:00:03+00:00,Interest,NEXO,0.10875546,0.22,3662.15,approved / 0.00000411 BTC
398,2021-02-19 01:00:03+00:00,Interest,NEXO,0.09061282,0.18,3662.15,approved / 0.00009158 ETH
399,2021-02-19 01:00:03+00:00,Interest,NEXO,0.10749387,0.22,3662.15,approved / 0.17378005 EURx
400,2021-02-19 00:00:02+00:00,Interest,USD,-0.6,0.6,3662.15,approved / Interest
401,2021-02-18 20:32:30+00:00,TransferIn,BTC,0.001,52.0,3661.55,approved / Transfer from Credit Line Wallet to Savings Wallet
402,2021-02-18 05:44:24+00:00,TransferIn,BTC,0.001,52.1,3661.55,approved / Transfer from Credit Line Wallet to Savings Wallet
403,2021-02-18 01:00:02+00:00,Interest,NEXO,0.10522155,0.2,3661.55,approved / 0.00000368 BTC
404,2021-02-18 01:00:02+00:00,Interest,NEXO,0.09293664,0.17,3661.55,approved / 0.00009158 ETH
405,2021-02-18 01:00:02+00:00,Interest,NEXO,0.11478695,0.21,3661.55,approved / 0.17378005 EURx
406,2021-02-18 00:00:01+00:00,Interest,USD,-0.6,0.6,3661.55,approved / Interest
407,2021-02-17 07:17:27+00:00,TransferIn,BTC,0.001,50.08,3660.95,approved / Transfer from Credit Line Wallet to Savings Wallet
408,2021-02-17 01:00:02+00:00,Interest,NEXO,0.09350936,0.18,3660.95,approved / 0.00000346 BTC
409,2021-02-17 01:00:02+00:00,Interest,NEXO,0.08962463,0.17,3660.95,approved / 0.00009158 ETH
410,2021-02-17 01:00:02+00:00,Interest,NEXO,0.11541691,0.22,3660.95,approved / 0.17378005 EURx
411,2021-02-17 00:00:02+00:00,Interest,USD,-0.6,0.6,3660.95,approved / Interest
412,2021-02-16 01:00:03+00:00,Interest,NEXO,0.09878033,0.17,3660.35,approved / 0.00000346 BTC
413,2021-02-16 01:00:03+00:00,Interest,NEXO,0.097075,0.17,3660.35,approved / 0.00009158 ETH
414,2021-02-16 01:00:03+00:00,Interest,NEXO,0.12545054,0.22,3660.35,approved / 0.17378005 EURx
415,2021-02-16 00:00:01+00:00,Interest,USD,-0.6,0.6,3660.35,approved / Interest
416,2021-02-15 01:00:02+00:00,Interest,NEXO,0.09993578,0.17,3659.75,approved / 0.00000346 BTC
417,2021-02-15 01:00:02+00:00,Interest,NEXO,0.09798144,0.17,3659.75,approved / 0.00009158 ETH
418,2021-02-15 01:00:02+00:00,Interest,NEXO,0.12483806,0.22,3659.75,approved / 0.17378005 EURx
419,2021-02-15 00:00:02+00:00,Interest,USD,-0.6,0.6,3659.75,approved / Interest
420,2021-02-14 15:29:54+00:00,TransferIn,BTC,0.001,49.0,3659.15,approved / Transfer from Credit Line Wallet to Savings Wallet
421,2021-02-14 15:28:50+00:00,TransferOut,PAX,-131.30449174,131.33,3659.15,approved / Transfer from Savings Wallet to Credit Line Wallet
422,2021-02-14 15:27:47+00:00,ExchangeSell,PAX,-2402.47074122,133.57,3659.15,approved / Exchange Tron to Paxos Standard
423,2021-02-14 15:27:05+00:00,ExchangeSell,TRX,-0.0739,134.34,3659.15,approved / Exchange Ether to Tron
424,2021-02-14 15:25:29+00:00,ExchangeSell,ETH,-1.0,135.32,3659.15,approved / Exchange BNB to Ether
425,2021-02-14 15:20:59+00:00,TransferIn,BNB,1.0,135.54,3659.15,approved / Transfer from Credit Line Wallet to Savings Wallet
426,2021-02-14 12:19:26+00:00,TransferOut,XRP,-10.0,6.06,3659.15,approved / Transfer from Savings Wallet to Credit Line Wallet
427,2021-02-14 12:17:26+00:00,Deposit,XRP,10.0,6.04,3659.15,approved / 6A1C5CCF717A62CF9E3F44F6BFF7C9706369F9C979FF8CCE8965990C64C96E1E
428,2021-02-14 11:25:35+00:00,ExchangeSell,EUR,-0.13928617,256.95,3659.15,approved / Exchange Ether to EUR
429,2021-02-14 11:23:11+00:00,ExchangeSell,EUR,-0.00493211,242.86,3659.15,approved / Exchange Bitcoin to EUR
430,2021-02-14 11:17:19+00:00,ExchangeSell,EUR,-800.0,46.62,3659.15,approved / Exchange Tron to EUR
431,2021-02-14 11:16:37+00:00,TransferIn,TRX,300.0,17.48,3659.15,approved / Transfer from Credit Line Wallet to Savings Wallet
432,2021-02-14 11:15:24+00:00,TransferIn,TRX,500.0,29.13,3659.15,approved / Transfer from Credit Line Wallet to Savings Wallet
433,2021-02-14 11:14:12+00:00,ExchangeSell,EUR,-1722.50003476,100.15,3659.15,approved / Exchange Tron to EUR
434,2021-02-14 11:13:26+00:00,ExchangeSell,TRX,-101.82794938,101.89,3659.15,approved / Exchange Paxos Standard to Tron
435,2021-02-14 11:07:21+00:00,TransferIn,BTC,0.001,49.24,3659.15,approved / Transfer from Credit Line Wallet to Savings Wallet
436,2021-02-14 01:00:02+00:00,Interest,NEXO,0.11493413,0.2,3659.15,approved / 0.0000041 BTC
437,2021-02-14 01:00:02+00:00,Interest,NEXO,0.13164778,0.23,3659.15,approved / 0.00012211 ETH
438,2021-02-14 01:00:02+00:00,Interest,NEXO,0.01986287,0.04,3659.15,approved / 0.03347768 PAX
439,2021-02-14 00:00:02+00:00,Interest,USD,-0.6,0.6,3659.15,approved / Interest
440,2021-02-13 01:00:03+00:00,Interest,NEXO,0.1167277,0.2,3658.55,approved / 0.0000041 BTC
441,2021-02-13 01:00:03+00:00,Interest,NEXO,0.1353456,0.23,3658.55,approved / 0.00012211 ETH
